********************************************************************************************
* Machine    : AdithyaProxyAli:10.147.0.218 (10.147.0.218) (Instance001)                   *
6036  6a4   10/23 14:56:39 564 VMCleaner::FillItemsFromCleanerPath() - Found [3] items for base path [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[3]
6036  6a4   10/23 14:56:39 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi1tfz245ndywey2q8c] removed
6036  6a4   10/23 14:56:39 564 VMCleaner::UnRegisterEntity() - done - Removed [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi1tfz245ndywey2q8c]
6036  6a4   10/23 14:56:40 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[3]
6036  6a4   10/23 14:56:40 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi0nt7bx95li50zz0rj]
6036  6a4   10/23 14:56:40 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xia2m4xi13907xp2bv4]
6036  6a4   10/23 14:56:40 564 VMCleaner::FillItemsFromCleanerPath() - Found [2] items for base path [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[3]
6036  6a4   10/23 14:56:40 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xia2m4xi13907xp2bv4] removed
6036  6a4   10/23 14:56:40 564 VMCleaner::UnRegisterEntity() - done - Removed [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xia2m4xi13907xp2bv4]
6036  6a4   10/23 14:56:40 564 VSRstWorker::VMInfo_PostRestoreVM() - PostRestoreVM for [test_AdithyaTest1_4DiskProblem]
6036  6a4   10/23 14:56:41 564 VMCleaner::LookupEntity() - Looking up [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882]...found
6036  6a4   10/23 14:56:41 564 VMCleaner::LookupEntity() - Looking up [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882]...found
6036  6a4   10/23 14:56:41 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[4]
6036  6a4   10/23 14:56:41 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\TEMPLATE\m-0xi22ghbjxpn2rp8ryjk]
6036  6a4   10/23 14:56:41 564 VMCleaner::FillItemsFromCleanerPath() - Found [1] items for base path [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[4]
6036  6a4   10/23 14:56:42 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[4]
6036  6a4   10/23 14:56:42 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\TEMPLATE\m-0xi22ghbjxpn2rp8ryjk]
6036  6a4   10/23 14:56:42 564 VMCleaner::FillItemsFromCleanerPath() - Found [1] items for base path [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[4]
6036  6a4   10/23 14:56:42 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\TEMPLATE\m-0xi22ghbjxpn2rp8ryjk] removed
6036  6a4   10/23 14:56:42 564 VMCleaner::UnRegisterEntity() - done - Removed [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\TEMPLATE\m-0xi22ghbjxpn2rp8ryjk]
6036  6a4   10/23 14:56:42 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\TEMPLATE] removed
6036  6a4   10/23 14:56:42 564 VMCleaner::_TrimEmptyPaths() - Removed empty dir [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\TEMPLATE]
6036  6a4   10/23 14:56:42 564 CAliCloudInfo::_CleanupMountedVM() - Cleaning up VM [d3b9bde9-ae50-44e4-b79c-0396b8ae8882].
6036  6a4   10/23 14:56:42 564 VMCleaner::LookupEntity() - Looking up [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882]...found
6036  6a4   10/23 14:56:42 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[3]
6036  6a4   10/23 14:56:42 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi0nt7bx95li50zz0rj]
6036  6a4   10/23 14:56:42 564 VMCleaner::FillItemsFromCleanerPath() - Found [1] items for base path [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[3]
6036  6a4   10/23 14:56:42 564 CAliCloudInfo::DetachDisks_BridgeObj() - Detaching disk [d-0xi0nt7bx95li50zz0rj]
6036  6a4   10/23 14:56:45 564 CvVds::GetNextProvider() - In CvVds::GetNextProvider() function
6036  6a4   10/23 14:56:45 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:56:45 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:56:45 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:56:45 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:56:45 564 CvVds::GetNextPack() - No more packs left.
6036  6a4   10/23 14:56:45 564 CvVds::GetNextProvider() - In CvVds::GetNextProvider() function
6036  6a4   10/23 14:56:45 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:56:45 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:56:45 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive0 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&25e5005f&0&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:56:45 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:56:45 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:56:45 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:56:45 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:56:45 564 CvVds::FetchAllDisks() - DiskName: \\?\PhysicalDrive1 DevicePath: \\?\scsi#disk&ven_red_hat&prod_virtio#4&6dbfdae&0&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}
6036  6a4   10/23 14:56:45 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:56:45 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:56:45 564 CvVds::GetNextPack() - In CvVds::GetNextPack() function
6036  6a4   10/23 14:56:45 564 CvVds::GetNextPack() - No more packs left.
6036  6a4   10/23 14:56:45 564 CvVds::GetNextProvider() - In CvVds::GetNextProvider() function
6036  6a4   10/23 14:56:45 564 CvVds::GetNextProvider() - No more providers left.
6036  6a4   10/23 14:56:45 564 CvVds::FetchAllDisks() - Querying unallocated volume list.
6036  6a4   10/23 14:56:45 564 CvVds::GetNextDisk() - In CvVds::GetNextDisk() function...
6036  6a4   10/23 14:56:45 564 CvVds::GetNextDisk() - No more disks left.
6036  6a4   10/23 14:56:45 564 CVLibCurl::CVLibCurlSendHttpReqInternal() - failed to send http request
6036  6a4   10/23 14:56:45 564 CVLibCurl::CVLibCurlSendHttpReqInternal() - curl-err:[No error] http-resp:[403] url:[https://ecs.aliyuncs.com/?AccessKeyId=LTAIKn8PvJMlyFHk&Action=DetachDisk&DiskId=d-0xi0nt7bx95li50zz0rj&Format=JSON&InstanceId=i-0xi8x3z4hc7c12l5rd1t&SignatureMethod=HMAC-SHA1&SignatureNonce=775618617&SignatureVersion=1.0&TimeStamp=2019-10-23T06%3A56%3A45Z&Version=2014-05-26&Signature=INnJkZFgnZVyg45%2BSAXlAKsj6xE%3D] req-data:[_null_] len:[0] server-resp:[{"RequestId":"99FA2A78-EF20-4A24-8A60-7B32A0B1950F","HostId":"ecs.aliyuncs.com","Code":"DependencyViolation","Message":"The specified disk has not been attached on the specified instance."}] resp-size:[189]
6036  6a4   10/23 14:56:45 564 AliCloudWrapper::CAliCloudConnectionBase::_ExecuteRequest() - Error response obtained from server is : [{"RequestId":"99FA2A78-EF20-4A24-8A60-7B32A0B1950F","HostId":"ecs.aliyuncs.com","Code":"DependencyViolation","Message":"The specified disk has not been attached on the specified instance."}].
6036  6a4   10/23 14:56:45 564 AliCloudWrapper::CAliCloudStorage::DetachDisk() - Failed to detach disk [d-0xi0nt7bx95li50zz0rj] for VM [i-0xi8x3z4hc7c12l5rd1t].
6036  6a4   10/23 14:56:45 564 AliCloudWrapper::CAliCloudWrapper::DetachDisk() - DetachDisk failed for VM [i-0xi8x3z4hc7c12l5rd1t], disk [d-0xi0nt7bx95li50zz0rj]. Error: [0xEDDD0001:{AliCloudWrapper::CAliCloudStorage::DetachDisk(232)} + {AliCloudWrapper::CAliCloudECSConnection::ExecuteRequest(554)} + {AliCloudWrapper::CAliCloudConnectionBase::ExecuteRequest(636)} + {AliCloudWrapper::CAliCloudConnectionBase::_ExecuteRequest(665)/Int.1.0x1-Error code: DependencyViolation}]
6036  6a4   10/23 14:56:45 564 CAliCloudInfo::DetachDisks_BridgeObj() - Failed to detach disk [d-0xi0nt7bx95li50zz0rj]
6036  6a4   10/23 14:56:45 564 CAliCloudInfo::DeleteDisks() - Deleting disk [d-0xi0nt7bx95li50zz0rj]
6036  6a4   10/23 14:56:47 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[3]
6036  6a4   10/23 14:56:47 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi0nt7bx95li50zz0rj]
6036  6a4   10/23 14:56:47 564 VMCleaner::FillItemsFromCleanerPath() - Found [1] items for base path [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[3]
6036  6a4   10/23 14:56:47 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi0nt7bx95li50zz0rj] removed
6036  6a4   10/23 14:56:47 564 VMCleaner::UnRegisterEntity() - done - Removed [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK\d-0xi0nt7bx95li50zz0rj]
6036  6a4   10/23 14:56:47 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK] removed
6036  6a4   10/23 14:56:47 564 VMCleaner::_TrimEmptyPaths() - Removed empty dir [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\DISK]
6036  6a4   10/23 14:56:47 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[2]
6036  6a4   10/23 14:56:47 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\SNAPSHOT\s-0xiern6xf8xrhnqby9vh]
6036  6a4   10/23 14:56:47 564 VMCleaner::FillItemsFromCleanerPath() - Found [1] items for base path [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[2]
6036  6a4   10/23 14:56:47 564 CAliCloudInfo::DeleteSnapshots() - Deleting snapshot [s-0xiern6xf8xrhnqby9vh].
6036  6a4   10/23 14:56:48 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[2]
6036  6a4   10/23 14:56:48 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\SNAPSHOT\s-0xiern6xf8xrhnqby9vh]
6036  6a4   10/23 14:56:48 564 VMCleaner::FillItemsFromCleanerPath() - Found [1] items for base path [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] rootEntityType[2]
6036  6a4   10/23 14:56:48 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\SNAPSHOT\s-0xiern6xf8xrhnqby9vh] removed
6036  6a4   10/23 14:56:48 564 VMCleaner::UnRegisterEntity() - done - Removed [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\SNAPSHOT\s-0xiern6xf8xrhnqby9vh]
6036  6a4   10/23 14:56:48 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\SNAPSHOT] removed
6036  6a4   10/23 14:56:48 564 VMCleaner::_TrimEmptyPaths() - Removed empty dir [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882\SNAPSHOT]
6036  6a4   10/23 14:56:48 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882] removed
6036  6a4   10/23 14:56:48 564 VMCleaner::UnRegisterEntity() - done - Removed [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM\d3b9bde9-ae50-44e4-b79c-0396b8ae8882]
6036  6a4   10/23 14:56:48 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM] removed
6036  6a4   10/23 14:56:48 564 VMCleaner::_TrimEmptyPaths() - Removed empty dir [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe\VM]
6036  6a4   10/23 14:56:48 564 VSRstWorker::RestoreVM() - Restore for VM [test_AdithyaTest1_4DiskProblem] completed successfully
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::OnMsgReceived() - Message [JobManager_VMUpdateInfo] received from Agent [AdithyaProxyAli]
6036  6a4   10/23 14:56:48 564 VSRstWorker::CleanupDirectories() - Removing VM Proxy path: C:\Program Files\Commvault\ContentStore\iDataAgent\JobResults\CV_JobResults\iDataAgent\VirtualServerAgent\Restore\564\i-0xi1uokpww525zlob9nz
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::OnMsgVMUpdateInfo() - Received JM Update for VM [][i-0xi1uokpww525zlob9nz] from [AdithyaProxyAli]
6036  6a4   10/23 14:56:48 564 VSRstController::SendGetNextVM() - Requesting Next VM from coordinator
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::OnMsgReceived() - Message [VirtualServer_VMRestoreCtx] received from Agent [AdithyaProxyAli]
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::OnMsgVMRestoreCtx() - Received Update for VM [AdithyaTest1][i-0xi1uokpww525zlob9nz] from [AdithyaProxyAli]
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::OnMsgVMRestoreCtx() - Updated VM State from [STARTED] to [RESTORED]
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::UpdateVMStatusToJobMgr() - Updating JobManager VM Status for 1 VMs
6036  d0c   10/23 14:56:48 564 vsJobMgr::updateVMBkpJobStatus() - Sending VM status for [1] virtual machines
6036  d0c   10/23 14:56:48 564 JM Client  CVJobClient::processXmlReq(), got response.
6036  d0c   10/23 14:56:48 564 JM Client  CVRstJobClient::updateInfo - isCriticalUpdate [false]
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::UpdateJobProgressToJobMgr() - Sending Job Progress [100%] [14,125,894,055] bytes
6036  d0c   10/23 14:56:48 564 JM Client  CVRstJobClient::updateInfo - isCriticalUpdate [false]
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::OnIdle_Running() - All VMs have been processed, stopping agents
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::OnMsgReceived() - Message [VirtualServer_VMRestoreResult] received from Agent [AdithyaProxyAli]
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::OnMsgVMRestoreResult() - Received Result for VM [i-0xi1uokpww525zlob9nz] from [AdithyaProxyAli]
6036  1080  10/23 14:56:48 564 VSRstController::OnMsgReceived() - Message [VirtualServer_VMAgentQuit] received from Server
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::OnMsgReceived() - Message [VirtualServer_VMBackupGetNextVM] received from Agent [AdithyaProxyAli]
6036  1080  10/23 14:56:48 564 VSRstController::OnMsgVMAgentQuit() - Received Quit message from coordinator
6036  d0c   10/23 14:56:48 564 VSRstCoordinator::OnMsgVMBackupGetNextVM() - GetNextVM Request from [AdithyaProxyAli]
6036  6a4   10/23 14:56:58 564 VSRstWorker::WorkerThread() - Worker [0] exiting
6036  1080  10/23 14:56:58 564 VSRstController::StopAllWorkers() - All workers have stopped
6036  1080  10/23 14:56:58 564 IVMInfo::DeleteObject() - Start >>>
6036  1080  10/23 14:56:58 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\BACKUP] rootEntityType[0]
6036  1080  10/23 14:56:58 564 VMCleaner::FillItemsFromCleanerPath() - Path does not exist [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\BACKUP]. no items found! 
6036  1080  10/23 14:56:58 564 VMCleaner::FillItemsFromCleanerPath() - Invoked: basePath[C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE] rootEntityType[0]
6036  1080  10/23 14:56:58 564 VMCleaner::FillItemsFromCleanerPath() - Found [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe]
6036  1080  10/23 14:56:58 564 VMCleaner::FillItemsFromCleanerPath() - Found [1] items for base path [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE] rootEntityType[0]
6036  1080  10/23 14:56:58 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE\6036-vsrst.exe] removed
6036  1080  10/23 14:56:58 564 VMCleaner::_RemoveDirPath() - Directory [C:\Program Files\Commvault\ContentStore\iDataAgent\jobResults\CV_JobResults\i-0xi8x3z4hc7c12l5rd1t\RESTORE] removed
